"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105374703",103.309660662015,0.0103230433190797,0.108895902649575,0.0947973529573381,0.924475789438939,0.999943348908314
"LOC107986978",108.751037666951,-0.0329748469920509,0.111519239367375,-0.295687517051858,0.767468731094831,0.999943348908314
"RPL7AP6",111.936112747689,-0.0454205173735143,0.111916442965219,-0.40584311089685,0.68485788015366,0.999943348908314
"LOC124907611",111.895869929103,-0.0118698252158931,0.120698448265493,-0.0983428153921565,0.921660081166674,0.999943348908314
"RNU6-329P",116.434942132518,-0.041913052096033,0.10514453030754,-0.398623228174023,0.690170843639682,0.999943348908314
"LOC124900630",105.92660452637,0.0221249503180947,0.111662188574645,0.198141829392,0.842934098437844,0.999943348908314
"LMX1B",116.040871024818,-0.0409974716666114,0.110179403996741,-0.372097417297921,0.709820319201384,0.999943348908314
"LOC105371254",111.993694330729,-0.0325754405700922,0.111200739691046,-0.292942660818605,0.769565979860887,0.999943348908314
"CNEP1R1P1",113.532223995391,-0.0384113921957852,0.109801841679825,-0.349824662393097,0.726470289174695,0.999943348908314
"TILRLS",109.009522871034,-0.00218549085272405,0.109874859397374,-0.0198907271846418,0.98413054231789,0.999943348908314
"PCMTD1P6",110.111401075638,-0.0543991725104444,0.113106821986981,-0.480953947381759,0.630549229761464,0.999943348908314
"LOC125424405",109.311607955531,-0.0290844956549975,0.112429455504075,-0.258691065651771,0.795873613553194,0.999943348908314
"LOC124905141",115.268251834781,-0.0818555313845956,0.106831996900071,-0.76620800658778,0.443552545090933,0.999943348908314
"LOC100286962",107.959417930833,-0.00736606011644774,0.109430306049769,-0.0673127982763535,0.946332688447137,0.999943348908314
"LOC125316800",110.530318629001,-0.00862537779638485,0.110650037926185,-0.0779518738361288,0.937866335556268,0.999943348908314
"LOC121725008",109.408253829678,-0.0214905436505564,0.114524951963579,-0.187649444789907,0.851151463335249,0.999943348908314
"GTF3C3",110.460226154265,-0.0499446403494834,0.115043877072615,-0.434135580444309,0.6641899893231,0.999943348908314
"RN7SL151P",111.339075863087,-0.0619554006452454,0.117301471106567,-0.528172409610787,0.597379677160688,0.999943348908314
"LOC105373582",109.4144882218,-0.00317402425370978,0.110734738033354,-0.0286633111711859,0.977133117780679,0.999943348908314
"LOC124905482",108.430460340886,-0.0297329838284602,0.110941963886947,-0.268004844936394,0.788695589397719,0.999943348908314
"LOC105378710",103.482847133075,0.015322506877365,0.116263699965958,0.131790979315568,0.895149621777666,0.999943348908314
"LOC112806080",106.389591892309,-0.0438904938656096,0.108598057251142,-0.404155423923552,0.686098430714134,0.999943348908314
"SH3PXD2A",113.738840052356,-0.0212938775113057,0.109524072343774,-0.194421893339288,0.845845548576357,0.999943348908314
"ATP5MGP3",109.358476599138,0.0309751730137692,0.117987817280789,0.262528570556178,0.792913961452983,0.999943348908314
"LINC02025",111.917368570802,-0.04019433429451,0.110376959585761,-0.364155113941871,0.715742182998206,0.999943348908314
"LOC124907314",105.932875792745,-0.0321167377390601,0.109744814682348,-0.292649250281399,0.76979026466417,0.999943348908314
"QRSL1P1",121.852470551358,-0.0476967208022844,0.101245409197017,-0.471100084246484,0.637569264968272,0.999943348908314
"MYAS1",113.855646745556,-0.0189519105722381,0.107525008408736,-0.176255839015571,0.860092954181556,0.999943348908314
"ETV2",108.738809775462,-0.0330408319544431,0.113853693292195,-0.290204305183554,0.771659942814352,0.999943348908314
"MTCO3P31",108.216678476732,-0.0347755722937054,0.112939831543546,-0.307912379701905,0.758149005522096,0.999943348908314
"LOC124900767",107.735235729372,0.0224600073430331,0.115006097868575,0.195294056222128,0.845162749935477,0.999943348908314
"ZNF280A",114.745202392642,-0.013381078744988,0.10605418235957,-0.126172098518664,0.899595696991864,0.999943348908314
"MIR6129",108.732225675125,-0.00942365520654149,0.109829351250701,-0.0858027030045061,0.931623257718497,0.999943348908314
"LOC124900613",115.212107811088,-0.00198193035613039,0.11185599942507,-0.0177185878836838,0.985863351988485,0.999943348908314
"LAMTOR1",108.243733889302,-0.00545522679469302,0.114316926478785,-0.0477202017472489,0.961939233776869,0.999943348908314
